2021-11-07 16:38:05.3982|INFO|Logger|-> wall U8v
2021-11-07 16:38:05.5494|INFO|Logger|<- move E2
2021-11-07 16:38:05.6390|INFO|Logger|-> wall X8v
2021-11-07 16:38:05.6390|INFO|Logger|<- move E3
2021-11-07 16:38:05.7245|INFO|Logger|-> move E8
2021-11-07 16:38:05.7245|INFO|Logger|<- move E4
2021-11-07 16:38:05.8085|INFO|Logger|-> move E7
2021-11-07 16:38:05.8085|INFO|Logger|<- move E5
2021-11-07 16:38:05.8909|INFO|Logger|-> move E6
2021-11-07 16:38:05.8915|INFO|Logger|<- jump E7
2021-11-07 16:38:05.9621|INFO|Logger|-> move E5
2021-11-07 16:38:05.9621|INFO|Logger|<- move E8
2021-11-07 16:38:06.0349|INFO|Logger|-> move E4
2021-11-07 16:38:06.0349|INFO|Logger|<- move E9
2021-11-07 16:38:06.0349|INFO|Logger|Killing client process...
2021-11-07 16:38:06.0349|INFO|Logger|Win 
2021-11-07 16:38:06.0349|INFO|Logger|----------------------
2021-11-07 16:38:06.0349|INFO|Logger|Executing run #5
2021-11-07 16:38:06.0481|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:06.2816|INFO|Logger|<- move E8
2021-11-07 16:38:06.3690|INFO|Logger|-> move E2
2021-11-07 16:38:06.3690|INFO|Logger|<- move E7
2021-11-07 16:38:06.4553|INFO|Logger|-> move E3
2021-11-07 16:38:06.4553|INFO|Logger|<- move E6
2021-11-07 16:38:06.5426|INFO|Logger|-> move E4
2021-11-07 16:38:06.5426|INFO|Logger|<- wall S8h
2021-11-07 16:38:06.6278|INFO|Logger|-> wall W1h
2021-11-07 16:38:06.6278|INFO|Logger|<- wall U8h
2021-11-07 16:38:06.7090|INFO|Logger|-> wall V1v
2021-11-07 16:38:06.7090|INFO|Logger|<- wall X8h
2021-11-07 16:38:06.7813|INFO|Logger|-> move E5
2021-11-07 16:38:06.7818|INFO|Logger|<- jump E4
2021-11-07 16:38:06.8502|INFO|Logger|-> move E6
2021-11-07 16:38:06.8502|INFO|Logger|<- move E3
2021-11-07 16:38:06.9076|INFO|Logger|-> wall W3h
2021-11-07 16:38:06.9076|INFO|Logger|<- move E2
2021-11-07 16:38:06.9567|INFO|Logger|-> move E7
2021-11-07 16:38:06.9567|INFO|Logger|<- move F2
2021-11-07 16:38:07.0028|INFO|Logger|-> wall W4h
2021-11-07 16:38:07.0028|INFO|Logger|<- move E2
2021-11-07 16:38:07.0394|INFO|Logger|-> move E8
2021-11-07 16:38:07.0394|INFO|Logger|<- move F2
2021-11-07 16:38:07.0734|INFO|Logger|-> move E9
2021-11-07 16:38:07.0734|INFO|Logger|Killing client process...
2021-11-07 16:38:07.0734|INFO|Logger|Loss 
2021-11-07 16:38:07.0787|INFO|Logger|----------------------
2021-11-07 16:38:07.0787|INFO|Logger|Executing run #6
2021-11-07 16:38:07.0787|INFO|Logger|Chosen color for player: Black
2021-11-07 16:38:07.1735|INFO|Logger|-> wall U8v
2021-11-07 16:38:07.3237|INFO|Logger|<- move E2
2021-11-07 16:38:07.4095|INFO|Logger|-> move E8
2021-11-07 16:38:07.4095|INFO|Logger|<- move E3
2021-11-07 16:38:07.4916|INFO|Logger|-> wall V8v
2021-11-07 16:38:07.4916|INFO|Logger|<- move E4
2021-11-07 16:38:07.5740|INFO|Logger|-> move E7
2021-11-07 16:38:07.5740|INFO|Logger|<- move E5
2021-11-07 16:38:07.6566|INFO|Logger|-> move E6
2021-11-07 16:38:07.6566|INFO|Logger|<- jump E7
2021-11-07 16:38:07.7253|INFO|Logger|-> move E5
2021-11-07 16:38:07.7253|INFO|Logger|<- move E8
2021-11-07 16:38:07.7954|INFO|Logger|-> move E4
2021-11-07 16:38:07.7954|INFO|Logger|<- move E9
2021-11-07 16:38:07.7954|INFO|Logger|Killing client process...
2021-11-07 16:38:07.8005|INFO|Logger|Win 
2021-11-07 16:38:07.8005|INFO|Logger|----------------------
2021-11-07 16:38:07.8005|INFO|Logger|Executing run #7
2021-11-07 16:38:07.8005|INFO|Logger|Chosen color for player: Black
2021-11-07 16:38:07.8948|INFO|Logger|-> move E8
2021-11-07 16:38:08.0383|INFO|Logger|<- move E2
2021-11-07 16:38:08.1233|INFO|Logger|-> move E7
2021-11-07 16:38:08.1233|INFO|Logger|<- move E3
2021-11-07 16:38:08.2096|INFO|Logger|-> move E6
2021-11-07 16:38:08.2096|INFO|Logger|<- move E4
2021-11-07 16:38:08.2935|INFO|Logger|-> wall W6h
2021-11-07 16:38:08.2935|INFO|Logger|<- wall X1h
2021-11-07 16:38:08.3744|INFO|Logger|-> move E5
2021-11-07 16:38:08.3744|INFO|Logger|<- jump E6
2021-11-07 16:38:08.4527|INFO|Logger|-> move E4
2021-11-07 16:38:08.4532|INFO|Logger|<- move D6
2021-11-07 16:38:08.5111|INFO|Logger|-> move E3
2021-11-07 16:38:08.5111|INFO|Logger|<- move D7
2021-11-07 16:38:08.5476|INFO|Logger|-> move E2
2021-11-07 16:38:08.5476|INFO|Logger|<- move D8
2021-11-07 16:38:08.5694|INFO|Logger|-> move E1
2021-11-07 16:38:08.5694|INFO|Logger|Killing client process...
2021-11-07 16:38:08.5694|INFO|Logger|Loss 
2021-11-07 16:38:08.5694|INFO|Logger|----------------------
2021-11-07 16:38:08.5694|INFO|Logger|Executing run #8
2021-11-07 16:38:08.5831|INFO|Logger|Chosen color for player: Black
2021-11-07 16:38:08.6729|INFO|Logger|-> move E8
2021-11-07 16:38:08.8292|INFO|Logger|<- move E2
2021-11-07 16:38:08.9136|INFO|Logger|-> move E7
2021-11-07 16:38:08.9136|INFO|Logger|<- move E3
2021-11-07 16:38:08.9960|INFO|Logger|-> wall W7h
2021-11-07 16:38:08.9960|INFO|Logger|<- move E4
2021-11-07 16:38:09.0784|INFO|Logger|-> wall V6h
2021-11-07 16:38:09.0795|INFO|Logger|<- move E5
2021-11-07 16:38:09.1580|INFO|Logger|-> move F7
2021-11-07 16:38:09.1580|INFO|Logger|<- move E6
2021-11-07 16:38:09.2385|INFO|Logger|-> move F6
2021-11-07 16:38:09.2385|INFO|Logger|<- move D6
2021-11-07 16:38:09.3096|INFO|Logger|-> move F5
2021-11-07 16:38:09.3096|INFO|Logger|<- move C6
2021-11-07 16:38:09.3642|INFO|Logger|-> move F4
2021-11-07 16:38:09.3642|INFO|Logger|<- move C7
2021-11-07 16:38:09.4109|INFO|Logger|-> move F3
2021-11-07 16:38:09.4109|INFO|Logger|<- move C8
2021-11-07 16:38:09.4490|INFO|Logger|-> wall X3h
2021-11-07 16:38:09.4490|INFO|Logger|<- move C9
2021-11-07 16:38:09.4490|INFO|Logger|Killing client process...
2021-11-07 16:38:09.4541|INFO|Logger|Win 
2021-11-07 16:38:09.4541|INFO|Logger|----------------------
2021-11-07 16:38:09.4541|INFO|Logger|Executing run #9
2021-11-07 16:38:09.4541|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:09.6882|INFO|Logger|<- move E8
2021-11-07 16:38:09.7746|INFO|Logger|-> move E2
2021-11-07 16:38:09.7746|INFO|Logger|<- move E7
2021-11-07 16:38:09.8598|INFO|Logger|-> wall V1v
2021-11-07 16:38:09.8598|INFO|Logger|<- move E6
2021-11-07 16:38:09.9447|INFO|Logger|-> move E3
2021-11-07 16:38:09.9447|INFO|Logger|<- move E5
2021-11-07 16:38:10.0291|INFO|Logger|-> move E4
2021-11-07 16:38:10.0291|INFO|Logger|<- jump E3
2021-11-07 16:38:10.1008|INFO|Logger|-> move E5
2021-11-07 16:38:10.1008|INFO|Logger|<- move E2
2021-11-07 16:38:10.1706|INFO|Logger|-> move E6
2021-11-07 16:38:10.1706|INFO|Logger|<- move E1
2021-11-07 16:38:10.1717|INFO|Logger|Killing client process...
2021-11-07 16:38:10.1717|INFO|Logger|Win 
2021-11-07 16:38:10.1717|INFO|Logger|----------------------
2021-11-07 16:38:10.1717|INFO|Logger|Executing run #10
2021-11-07 16:38:10.1717|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:10.4128|INFO|Logger|<- move E8
2021-11-07 16:38:10.4988|INFO|Logger|-> move E2
2021-11-07 16:38:10.4988|INFO|Logger|<- move E7
2021-11-07 16:38:10.5896|INFO|Logger|-> wall V1v
2021-11-07 16:38:10.5896|INFO|Logger|<- move E6
2021-11-07 16:38:10.6754|INFO|Logger|-> move E3
2021-11-07 16:38:10.6754|INFO|Logger|<- move E5
2021-11-07 16:38:10.7608|INFO|Logger|-> move E4
2021-11-07 16:38:10.7608|INFO|Logger|<- jump E3
2021-11-07 16:38:10.8333|INFO|Logger|-> move E5
2021-11-07 16:38:10.8333|INFO|Logger|<- move E2
2021-11-07 16:38:10.9026|INFO|Logger|-> move E6
2021-11-07 16:38:10.9026|INFO|Logger|<- move E1
2021-11-07 16:38:10.9026|INFO|Logger|Killing client process...
2021-11-07 16:38:10.9076|INFO|Logger|Win 
2021-11-07 16:38:10.9076|INFO|Logger|----------------------
2021-11-07 16:38:10.9076|INFO|Logger|Executing run #11
2021-11-07 16:38:10.9076|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:11.1466|INFO|Logger|<- move E8
2021-11-07 16:38:11.2325|INFO|Logger|-> move E2
2021-11-07 16:38:11.2325|INFO|Logger|<- move E7
2021-11-07 16:38:11.3184|INFO|Logger|-> wall V1v
2021-11-07 16:38:11.3184|INFO|Logger|<- move E6
2021-11-07 16:38:11.4029|INFO|Logger|-> move E3
2021-11-07 16:38:11.4029|INFO|Logger|<- move E5
2021-11-07 16:38:11.4862|INFO|Logger|-> move E4
2021-11-07 16:38:11.4862|INFO|Logger|<- jump E3
2021-11-07 16:38:11.5570|INFO|Logger|-> move E5
2021-11-07 16:38:11.5570|INFO|Logger|<- move E2
2021-11-07 16:38:11.6249|INFO|Logger|-> move E6
2021-11-07 16:38:11.6257|INFO|Logger|<- move E1
2021-11-07 16:38:11.6257|INFO|Logger|Killing client process...
2021-11-07 16:38:11.6257|INFO|Logger|Win 
2021-11-07 16:38:11.6257|INFO|Logger|----------------------
2021-11-07 16:38:11.6257|INFO|Logger|Executing run #12
2021-11-07 16:38:11.6257|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:11.8651|INFO|Logger|<- move E8
2021-11-07 16:38:11.9494|INFO|Logger|-> move E2
2021-11-07 16:38:11.9494|INFO|Logger|<- move E7
2021-11-07 16:38:12.0371|INFO|Logger|-> move E3
2021-11-07 16:38:12.0371|INFO|Logger|<- move E6
2021-11-07 16:38:12.1249|INFO|Logger|-> move E4
2021-11-07 16:38:12.1255|INFO|Logger|<- wall S8h
2021-11-07 16:38:12.2094|INFO|Logger|-> move E5
2021-11-07 16:38:12.2094|INFO|Logger|<- jump E4
2021-11-07 16:38:12.2890|INFO|Logger|-> move E6
2021-11-07 16:38:12.2890|INFO|Logger|<- move E3
2021-11-07 16:38:12.3506|INFO|Logger|-> move E7
2021-11-07 16:38:12.3506|INFO|Logger|<- move E2
2021-11-07 16:38:12.3904|INFO|Logger|-> move E8
2021-11-07 16:38:12.3910|INFO|Logger|<- move E1
2021-11-07 16:38:12.3910|INFO|Logger|Killing client process...
2021-11-07 16:38:12.3910|INFO|Logger|Win 
2021-11-07 16:38:12.3910|INFO|Logger|----------------------
2021-11-07 16:38:12.3910|INFO|Logger|Executing run #13
2021-11-07 16:38:12.3910|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:12.6287|INFO|Logger|<- move E8
2021-11-07 16:38:12.7143|INFO|Logger|-> move E2
2021-11-07 16:38:12.7143|INFO|Logger|<- move E7
2021-11-07 16:38:12.7979|INFO|Logger|-> wall V1v
2021-11-07 16:38:12.7979|INFO|Logger|<- move E6
2021-11-07 16:38:12.8835|INFO|Logger|-> move E3
2021-11-07 16:38:12.8835|INFO|Logger|<- move E5
2021-11-07 16:38:12.9683|INFO|Logger|-> move E4
2021-11-07 16:38:12.9688|INFO|Logger|<- jump E3
2021-11-07 16:38:13.0385|INFO|Logger|-> move E5
2021-11-07 16:38:13.0385|INFO|Logger|<- move E2
2021-11-07 16:38:13.1089|INFO|Logger|-> move E6
2021-11-07 16:38:13.1089|INFO|Logger|<- move E1
2021-11-07 16:38:13.1102|INFO|Logger|Killing client process...
2021-11-07 16:38:13.1102|INFO|Logger|Win 
2021-11-07 16:38:13.1102|INFO|Logger|----------------------
2021-11-07 16:38:13.1102|INFO|Logger|Executing run #14
2021-11-07 16:38:13.1102|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:13.3529|INFO|Logger|<- move E8
2021-11-07 16:38:13.4383|INFO|Logger|-> move E2
2021-11-07 16:38:13.4383|INFO|Logger|<- move E7
2021-11-07 16:38:13.5220|INFO|Logger|-> move E3
2021-11-07 16:38:13.5220|INFO|Logger|<- move E6
2021-11-07 16:38:13.6079|INFO|Logger|-> move E4
2021-11-07 16:38:13.6079|INFO|Logger|<- wall U8h
2021-11-07 16:38:13.6909|INFO|Logger|-> move E5
2021-11-07 16:38:13.6909|INFO|Logger|<- jump E4
2021-11-07 16:38:13.7703|INFO|Logger|-> wall W2h
2021-11-07 16:38:13.7703|INFO|Logger|<- move E3
2021-11-07 16:38:13.8351|INFO|Logger|-> move E6
2021-11-07 16:38:13.8351|INFO|Logger|<- move D3
2021-11-07 16:38:13.8821|INFO|Logger|-> move E7
2021-11-07 16:38:13.8821|INFO|Logger|<- move D2
2021-11-07 16:38:13.9135|INFO|Logger|-> move E8
2021-11-07 16:38:13.9135|INFO|Logger|<- move D1
2021-11-07 16:38:13.9135|INFO|Logger|Killing client process...
2021-11-07 16:38:13.9135|INFO|Logger|Win 
